text,gemini_label
MetroPlus er þægilegri og ekki eins mannmargur en örlítið dýrari. Samt ódýrari en hefðbundnir miðar í neðanjarðarlestir Evrópu.,travel
Þetta gæti þýtt að það þurfi að fylla út eyðublað hjá lögreglunni á staðnum eða heimsækja Útlendingastofnun.,crime
Á hverjum morgni keyrir fólk í vinnuna úr litlum úthverfabæjum og mætir öðrum sem voru að yfirgefa vinnustaðinn.,geography
"Ef þú ert ekki vön/vanur að keyra eftir sveitavegum skaltu gæta þín: Slíkir vegir einkennast af bröttum brekkum, þröngum stígum og kröppum beygjum.",travel
Fyrstu þekktu samgöngurnar gengu vel fyrir sig. Maðurinn hóf að ganga uppréttur fyrir tveimur milljónum ára með tilkomu Homo Erectus (sem þýðir uppréttur maður).,science
Ferðamenn sem hyggja á kynleiðréttingu í útlöndum verða að tryggja að þér hafi gild skilríki fyrir heimkomuna.,travel
Í öðrum tilvikum þurfa eingöngu aðilar sem dvelja í gistiaðstöðu sem ekki er fyrir ferðamenn að skrá sig. Lögin eru hins vegar mjög óljós hvað þetta varðar og því verður að leita upplýsinga áður en haldið er af stað.,travel
Ef ferðast er til þróunarlands í fyrsta sinn eða nýrra heimshluta skal ekki vanmeta hversu mikil áhrif menningarmunur getur haft.,travel
"Konur: Ráðlagt er að konur sem ferðast segist vera giftar, án tillits til raunverulegrar hjúskaparstöðu.",travel
"Heimsóknir ferðamanna eru dýrar, krefjast hreysti, eru aðeins mögulegar að sumri, nóvember til febrúar og eru einkum takmarkaðar við skagann, eyjarnar og Rosshafið.",travel
Hægt er að skoða svæðið og fara síðan í bátsferð á vatninu.,travel
Munið að þetta er í raun heimsókn að fjöldagröf sem og stað sem er með næstum ótvíræða merkingu fyrir stóran hluta jarðarbúa.,religion
Þegar þú kemur á smábátahöfnina geturðu verið viss um að allt sé nokkuð augljóst. Þú munt hitta aðra puttaferðalanga í leit að fari með báti og þeir munu deila reynslu sinni með þér.,travel
"Á á svipaðan hátt, með því að hafa Schengen-vegabréfsáritun, þarftu ekki að sækja um vegabréfsáritun fyrir hvert aðildarríki Schengen sérstaklega og þú sparar því tíma, peninga og pappírsvinnu.",travel
Það er hægt að gera þetta í venjulegum bíl með nákvæmri skipulagningu en fjórhjóladrif er ráðlagt og margir staðir eru aðeins aðgengilegir með fjórhjóladrifi og upphækkun.,travel
Á ísi og snævi þöktum vegum er núningur lítill og þú getur ekki keyrt eins og þú værir á beru malbiki.,travel
"Sameiginlegir leigubílar eru fljótleg og þægileg leið til að ferðast til staða í nágrenninu, svo sem Paro (Nu 150) og Punakha (Nu 200).",travel
"Twin Otter-vélin hafði reynt að lenda við Kokoda í gær sem flug CG4684 hjá PNG flugfélaginu, en hafði þegar verið hætt einu sinni við.",disasters
Í næturlestum geta lestarverðir safnað saman vegabréfum svo að svefn þinn verði ekki fyrir truflun.,travel
Gert er ráð fyrir að brúin verði komin fulla í notkun í september 2017. Þá er gert ráð fyrir að lokið hafi verið við brasilísku tollgæslustöðvarnar.,business
Ekkert bandalag flugfélaga nær yfir þau þrjú flug yfir höf á suðurhveli jarðar (og SkyTeam flýgur ekki neitt af þeim).,travel
Ef þú heldur þig á þessu svæði er jafnan hægt að fara yfir landamærin án þess að fara aftur í gegnum vegabréfaeftirlit.,travel
"Flestir telja best að gerast meðlimir flugfélaga sem ferðast er oftast með, en fólk ætti að hafa í huga að sérréttindi og vildarpunktar kunna að vera betri hjá öðru flugfélagi innan sömu samtaka flugrekenda.",travel
Aðeins fá flugfélög bjóða enn gjöld vegna ástvinamissis sem lækka lítillega kostnað vegna ferðalaga á síðustu stundu sökum útfarar.,travel
Ferðamenn kunna að skoða mismunandi kennileiti tiltekins lands eða kjósa að verja tíma sínum á einu svæði.,travel
"Margir fara í dagsferð eða helgarferð til Bowen-eyjar, sem býður upp á kajakróður, gönguferðir, verslanir, veitingastaði og fleira.",travel
"Fólk af öllum aldri og mismunandi bakgrunni getur verið hrætt í flugvél, einkum ef það hefur ekki flogið áður eða orðið fyrir áfalli.",health
"Í stuttu máli er frábært að  nota bíl til að fara í ferðalag en sjaldnast sem „gististað"" í útilegu.",travel
Skráning er viðbótarkrafa í vegabréfsáritunarferlinu. Í sumum löndum verður þú að skrá viðveru þína og það heimilisfang þar sem þú dvelur hjá staðaryfirvöldum.,travel
Skipgengar vatnaleiðir eru áhugaverður kostur fyrir sumarleyfi.,travel
"Að bera fyrir aðra - Aldrei missa sjónar af farangrinum þínum, sérstaklega þegar farið er á milli landamæra.",travel
"Víkinigarnir notuðu vatnaleiðir í Rússlandi til að komast í Svartahafið og Kaspíahafið. Hluti þeirra leiða er enn hægt að nota. Athugið hvort sækja þurfi um sérstök leyfi, en slíkt getur verið erfitt að fá.",geography
"Sérstaklega fyrstu dagana ætti maður að leyfa sér að eyða í gæðahótel, mat og þjónustu í vestrænum stíl til að aðlagast betur.",travel
"Kúbanskir ríkisborgarar, sem eru handhafar bandaríska græna kortsins, ættu að fara á ræðisskrifstofu Ekvador til að öðlast undanþágu frá þessari kröfu.",politics
Búist er við því að flestir miðar á viðburðinn muni kosta á milli 2.500 og 130.000 jen og venjulegir miðar muni kosta um 7.000 jen.,entertainment
"Þeir sem ferðast til landa með háum sköttum geta stundum sparað talsvert, einkum á vörum eins og áfengi og tóbaki.",travel
Láttu líka ferðafélaga fá afrit af reglunum/tengiliðaupplýsingum eða deildu þeim með vinum og vandamönnum heima við sem vilja hjálpa til.,travel
Evrópa er heimsálfa sem er tiltölulega lítil að stærð en með mörg sjálfstæð lönd. Undir venjulegum kringumstæðum þyrfti margoft að fara í gegnum vegabréfsáritanir og vegabréfaeftirlit þegar ferðast er á milli margra landa.,travel
"Sirena er eina landvarðarstöðin sem býður upp á gistingu í svefnsal og heitar máltíðir og tjaldsvæðis. La Leona, San Pedrillo og Los Patos eru aðeins með tjaldstæði án matarþjónustu.",geography
Ferðir eru ódýrari fyrir stærri hópa og því er betra fyrir þá sem ferðast einir eða tveir saman að hafa uppi á fleirum til að mynda fjögurra til sex manna hóp til að fá betra verð á mann.,travel
Flugfélög sem eru í samstarfi þarf að velja vandlega.,business
Ef gefin er út tilkynning til ferðalanga í landinu sem þú ert að ferðast til kann það að hafa áhrif á sjúkra- eða forfallatrygginguna þína.,travel
