text,gpt_label
"Toeenga paasda tekre zɛn paalga, la bõn-buud tũusg yãkda yẽ gẽne tekre nega sẽn n puka sʋka.",science/technology
Bon pousdi ninda oub sen boond ti bomba na toumé rilamin ti walém zindi sen nan gnong a bilan ne proton ramb la nétron ramban.,science/technology
Tẽn-sʋk soaba tara makra yiibu neutron la potron.,science/technology
Woto kitame ti wõng-n-getgã tõẽ n yõg fot sõmse wa getg ning sẽn pa wõondã.,science/technology
"A pãnga yĩida neta proxi dãmba sabaab wʋsg yinga: ub tõe kee internet zĩisa fãa pʋgen, ka http yen-yen ye.",science/technology
Bũmb ning y sẽn n saagd n nan n maane segdame ti y gẽsg la wʋm-taab sẽn n kẽed ne media rãmba maaneg zãmsg la tags tireg zĩndi.,science/technology
Yẽ lebga minugn g mõsa la bãnga rɩka ruum wʋsg teda rot karess sẽn da maand ne raadã.,science/technology
B sullã pʋgẽ yaa bõn-yẽ raad a tãabo la yãams sẽn ta pistã la bõn-yẽ-bõnese.,science/technology
"Baa masin damb sin tagsd tib boond ti Intelizens agtifisiela san wenlg ziri, intelizens agtifisiela ya masin damb bangr wil sen ngiet non kiendr, zamsug wal masindamb bangr rikre.",science/technology
B yeelame ti Ratio wenegã yaasrã (b pui la zĩis piig la yiibu n yaool n nan n paam ratio wã sõorã fãaa) yaa 3:2.,science/technology
"Tẽn-bobelle telephone wakat laning yaa nuga telphone da toemdo, n le paasde fo saomb yĩi yinga n bao zĩi laning n tar reso n tʋgd tẽn-bobelle yaole n toog n goam ni ned ni telephone.",science/technology
"Hall ne teeda roog sẽn da mand ne ra-pag sẽn da tõng taaba b ra sõnda wed-moosa tɩ-b mii wʋk teed wʋsg n kẽnd ne yãngdem pʋgẽ, soɛy sẽn mii da yaa bogd pʋga.",science/technology
"Neban min boum la ninss sen yaa toum ne simik ramba wala sanem, ligdi la wanzour hal antikité wakat, bala oub toin in ket in boukoub-lamin wééviouga pouguin sen tound neb naala ti oub gnakran min pa le ya wa toogo né té nana.",science/technology
Kut bõn-zomdsã teka dũniyã wã hal wʋsgo. Bõ-kasẽng ning sẽn yiid fãa yaa tɩ b kitame tɩ tõnd kẽna lebg faag la tao-tao.,science/technology
Maana woto na yilẽ tɩ bõ-getga yi ecran wã fãa zugu. Woto boondame tɩ maan-tɩ-kɩrẽmsa-pa-yi-zãnga.,science/technology
Alemayn zabr batayo rãmb sẽn lisd koomẽ ra boondame tɩ U-Boats. Alemayn neba ra mi b zabr batayo rãmb sẽn n lisd kooma wẽnebo la tʋʋm sõma.,science/technology
"Ba ta a san teké, boumb pa tekd a pouguin yé.",science/technology
Zũngulug sẽn maanda yaa tɩ koomã molekil rãmbã sẽn be koomã zugã takda taaba ne pãng n yiid sobdã molekil rãmbã sẽn be b yĩngrã.,science/technology
Yell n tɩ yiida taab sẽn kẽed ne ned sẽn dat n dɩk film n ning DVD puga yaa maan-yɩlm tɩ loogã.,science/technology
"Sẽn n yaa zẽnga, b yetame tɩ b tõe bãnga me ned n yaagde sãn paam wilgd nenga toeengã võore sõma.",science/technology
B tõe n naga sãnem nẽms wʋsgo. Tõe wes-a-la bõneg-bõnego.,science/technology
"Intelizens agtifisiela siglga wakat nins be ligid tuum weengen wal ma laafi, meeb weegen walma sudaas tuumin. A le bee ogdinater reem dam min la reem sen taon-d televizion.",science/technology
"B ket n mãanda la runda runda ,la sẽn yiid fãan, a imaasã ratio wã mãana wala apparey foto numerɩk rãmba imaaza rɩkdgã.",science/technology
Rɛgle de trois sẽn n yaa gɛel nao-kendr sẽn n taɛt-b faag-faag sẽn n wat ne ratem sõngdame ti be tõe n tẽre fotã pʋgre.,science/technology
"Woto yaa na kõ sɩd tɩ dinosaur rãmba ra tara kõbdo, tagasgo zoe n asme, la wata ne rũms kuum wata toe toe ka toe, to-to wa kulɛɛr la zendlem-taabo gubri.",science/technology
"Wãn to la Io pãn-takdgã takd mam zugu? Y sãn yaalas Io zugu, y ka na zɩsse n ta wa y sẽn n be Dũniyã zugu.",science/technology
"""NextGen"" yaa naokendr FAA sẽn yaa Amerik sɩlsã federasõ wã sẽn yet t'a nan n sõngame tɩ sɩlsã soyã yi koees koees n paase la tɩ b ra le sãam esãas galam dãmb tus-kẽema yʋʋmd pʋga, woto me nan n kitame tɩ bug-zõosã booge.",science/technology
"Kibay sen kiend ni nisal ying biis koen kaset tirs sen kiend ni bangr veesgo weengen. Rin yinga, veesga pa neba faan toen maan ye, wan kii ta tar nafa wusgo.",science/technology
"A lɛɛre a 2 goama wakate yeelame woto ""Rũnda Apple na lebgae nana telefõn, Tõnd na maana kʋdemde rũnda"".",science/technology
Yaang getsã nenyookã yaa ti b gesgã toogã la b getsã teed sẽn n segd n paam n ges zĩ-zãrg bedrema yiida gets nins sẽn n get yaamẽ wã.,science/technology
A wẽnda telekomãd tɩ sẽ tõoda wã tʋmd ne kaptɛr a yi sẽ pẽ ne tele wã n paas nẽ yẽ mẽnga tɩ yaa makr zɩiga a tã.,science/technology
Bãngdbã rãmba yeelame tɩ rũm kãag kõbd da yaa munuga yingri ne fiʋ bɩ wiile tẽngre.,science/technology
Bãngdba n be universite yeelame ti bogsa yiiba tʋmda ne taaba n mãan kɩd n tõe sãam yiimã.,science/technology
Woto kõta rezolusiõ n kolog wala negatifã 35 mm nãora naase (3136 mm2 nɛ 864).,science/technology
"Ko-kaseng baens sen teesd Erop ni satelit bedr, Groeland tara kibay ni 93% ninsalbasen be entegnet ta puga.",science/technology
"Application ninga yaa soãma waa fãa pʋge yaa Google Translate, n sakd tɩ f lebg goamd sã n mika me tɩ f da paam n sika goama-buuda fo n data.",science/technology
"Ta ya pemssem, koom bi kenguinga, oub bonbiisan yaa ye.",science/technology
"Masĩna n rɩkd videyo tʋʋma wa ne yãab wʋsgo ne gom-kitsa wilgd võore, nenga toeengã rãmb sẽn n rag ka kosde ta second ye.",science/technology
Ninsaaleb nanda teedo in na tong get la paasd a beleman youma sen kaosé.,science/technology
"La mamsgã ka a ye ye. Tɩ makr a yembre tõe dɩkdame n yals mamsga ye bɩ mamsg wʋsgo, n sogse la maan vɛɛsg sẽn kẽed nebãng-kasemsã baoob sor nao-kẽna.",science/technology
"Sẽn wa n baase, b wa n yãka karsa ne rada n ning karess nins sẽn yaa kutã. Yʋʋm 1767 yɩɩ yʋʋm ning b sẽn tẽra sor sẽn yaa kuta.",science/technology
"Yaa sid tɩ kagt dãmba wʋsg fãa yaa soãma ni boolga zĩisa fa, la sãnda tara zĩise n tʋʋse, tɩ be tẽns la ning pʋg ani a yaoda oo.",science/technology
Baooba telescope paalsa wʋsg yaa tʋʋm teed kasenga zĩi-zargen n tare gãas buud sẽn gũbg tẽng zĩi-songo.,science/technology
Supĩimã duguda koomã zug b sẽn dãmb koomã yinga.,science/technology
"Form mm35 sid toẽ n wa ne tudgr wakat ninga, a yaalma yaa mm36 ta woglma yaa mm 24.",science/technology
"Yĩnga biisa yaa bũmb sẽn zɩss la le yaa la le yaa tilae wʋsg vɩɩma vɛɛsg zugu, b sẽ mii boonda tɩ bũmb ning sẽn kɩt tɩ vɩɩma be wã yinga.",science/technology
N kote ub tooren VPN n boold tɩ (virtual private network) yaa bũmb n yaa soãma wʋsgo n songd tɩ n tʋʋmdum ne wa tõoge n zʋʋg politika ni koosba iP dãmba n maand tɩ ka tõe tʋʋm ne wa.,science/technology
Statiõ wã kel n tõog n paa yĩngrã baa ne ziroscopã sẽ mẽnme sĩngrẽ wã n wa tɩ tãag a na yi viʋʋga.,science/technology
"Neb nins sẽn tagsd woto wã tagsda tɩrga, b tara pʋtẽere, b tõe malsa yɛla la b tʋm bãngr bɛd teed zutu.",science/technology
