question,gpt_reply
"Bisa ga abin da sharhin ya faɗa, mene ne ba za a yi la'akari da shi a zaman cikakken bayani na nasarar buga accordion ba?",B: Ci gaba da motsawa mara manufa har maƙanƙancin don kiyaye ƙarfinku
"Lokacin buga accordion, wanne daga cikin waɗannan na biye ne zai taimaka wajen ƙara ƙarar?",A: ƙarin saurin gudu
Me ya sa iyakokin hotunan a talabijin suka a yanke?,B: Don haka hoton ya cika duka allon
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan matsalolin na biye mutum zai iya fuskanta yayin canza fim zuwa tsarin DVD?","Bisa ga bayanin da aka bayar a cikin sharhin, matsalar da mutum zai iya fuskanta yayin canza fim zuwa tsarin DVD ita ce:

B: Rubutattun maganganu da aka yanke rabi

Sharhin ya nuna cewa yayin canza fim zuwa DVD, overscan yana iya haifar da yanayewar iyakokin bidiyo wanda zai iya yanke rubutattun maganganu ko jerin kalmomin suna da ke kusa da ƙasan hoton, don haka ba za a nuna su gabaɗaya ba."
A ina aka sami wata runduna ta Birtaniya?,B: Trenton
Sa hannun waye ya bayyana akan daftarin da aka rubuta da hannu?,"The correct answer is not listed among the options. The signature of John Hancock is the most famously associated with the handwritten draft, as he was the President of the Continental Congress at that time. Among the options provided, none of them is correct in this specific context."
Daga cikin waɗannan wurare ina ne harin Dunlap ya isa a ƙarshe?,C: London
A ina ne sojojin Colonel Stark suke?,"A: A ƙurewar arewa, ta shingen"
"Bisa ga abin da sharhin ya faɗa, yaushe ne mutanen Stark suka tsawaita shingensu?",A: Yayin da Colonists suka yi kira don karfafawa
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ya ƙasance ɗaya daga cikin lokuta mafi yawan tashin hankali na ƙasar Sin?",D: Zamanin Masarauta Uku
"Bisa ga abin da sharhin ya faɗa, mene ne gaskiyar game da taron sojojin tururuwa da ke shiga yanayi na makiyaya?",B: Suna da ƙarancin wadatar abinci
"Bisa ga abin da sharhin ya faɗa, wace magana ce ta yi daidai da ɗabi’ar tsugunar da sojojin tururuwa a yanayi na makiyaya?",C: Suna canza sheƙa a kullum
Wanne ne daga cikin waɗannan na biye zai ci gaba duk da ƙasancewar alamu na waje?,C: Hanga na halittu
Wace kalma ce ke bayyana daidaikun mutane waɗanda ke nuna ire-iren halayya na phenotypic?,D: Polymorphic
Wanne daga cikin waɗannan na biye ne madaidaicin kalmar kwayoyin halitta waɗanda suka mamaye wani yanki?,D: Polymorphic
Wanne daga cikin waɗannan na biye ne ba zai zama misali na ayyukan yawon buɗe ido da ke da tushe na ayyukan halitta ba?,"C: Ziyartar gidan kayan tarihi na kimiyya

Wannan saboda yawon buɗe ido na yanayi galibi yana mai da hankali ne kan hulɗa da yanayi na halitta da yanayin waje, ko kuma koyon kai tsaye game da su a waje, sabanin wuraren cikin gida kamar gidan kayan tarihi."
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan yake tushen tsarin sufuri?",B: Motoci masu zaman kansu
Burbusai da ke kewaya nukilus suna da wane irin caji?,C: Caji na negetib
Nukilus ya ƙunshi wadanne burbusai?,A: Firotons da nutirons
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan misalai ne bainari mai lamba biyar?",C: 10010
Hakanan ana kiran lambobi na bainari a matsayin me?,A: Bits
Wanne ne daga cikin waɗannan ba a ambata ba a sharhin a zaman ainihin fa'idar rubutun ra'ayin-kanka na ɗalibai a yanar gizo?,B: Ragi a suƙa daga takwarori
Wanne ne daga cikin waɗannan da ke biyo baya na rubutun ra'ayin-kai a yanar gizo aka ambata a matsayin mai ƙarfafa ɗalibai don inganta ƙwarewar rubutun su?,C: Kula da buƙatar masu sauraron su
Wanne ne daga cikin waɗannan ba fa’idar sadarwar asynchronous ga ɗalibai ba? ,B: Saduwan fuska-da-fuska da malamai a kowane lokaci na rana
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan abubuwan sadarwar asynchronous ba shi da sauƙi ga ɗalibai?","Bisa ga abin da sharhin ya faɗa, abu guda daga cikin waɗannan abubuwan sadarwar asynchronous da ba shi da sauƙi ga ɗalibai shine:

A: Ratan koyo"
mene ne ba a ambata a cikin sharhin a matsayin wani abu da mutum zai iya dangantawa da gidajen sarauta na tsakiyar zamanai?,A: Ramukan kurkuku
Wanne ne daga cikin waɗannan ba a ambata ba a cikin sharhin a matsayin wari ko sauti da za a iya janyowa tsakanin rugujewar gidan sarauta?,C: Liyafai
Wanne ne daga cikin waɗannan shine ingantaccen bayanin Kirby Muxloe Castle?,B: Ya buƙaci ƙaramin ƙarfafawa saboda yanayin zaman lafiya na ƙasar a lokacin gini
Wanne ne daga cikin waɗannan fasalulluka na gine-gine za a yi la'akari da shi na Kirby Muxloe Castle a lokacin da aka kwatanta a cikin sharhin?,A: Manyan tagogi
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan zai fi amfani ga mai gudunda yake shiri don kakar wasa mai zuwa?",D: Yin amfani da dakin motsa jiki don yin aiki a saman jiki
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ya fi mahimmanci ga mai tsere na rabin mil a aji na farko?",B: Ƙarfafa juriya akan saurin gudu
"Ga ɗan wasa, wanne ne daga cikin waɗannan ba za a iya samu ba ta hanyar ayyukan abinci kawai?",A: Ingantaccen iyawa
"Dangane da sharhin, wanne ne daga cikin waɗannan ba a ba da shawarar ba a matsayin hanyar da matasan 'yan wasa zasu sami ƙarin jin daɗi a cikin wasanninsu?",B: Yin wasa akai-akai a matakin fitattu
"Bisa ga abin da sharhin ya faɗa, me ya sa mai gudu a tsaka-tsakin tazara zai iya sayan kayan aiki mafi tsada?",A: Abinda suke so ne
"Bisa ga abin da sharhin ya faɗa, mene ne gudun tsaka-tsakin tazara ke buƙata?",C: Kayan aiki kadan
Wane ne ya gano ƙarfin maganadisu na nukiliya? ,C: Bloch da Purcell
A wace shekara aka ba da lambar ƙirƙira ta farko ta medical imaging resonance? ,B: 1974
"Bisa ga abin da sharhin ya faɗa, mene ne ya kamata ’yan Adam su ƙasance da ƙwaƙƙwarin fahimtarsa don su fassara ayyukan jiki na wasu?",B: Niyya
"Bisa ga abin da sharhin ya faɗa, fahimtar niyya na taimaka wa mutane su yi me?",A: Kawar da rashin tabbas a bayan ayyukan jiki
"Bisa ga abin da sharhin ya faɗa, wanne daga cikin waɗannan shine cikakken taƙaicewa na babban manufar AI?",D: Aiki ta atomatik
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ake yawan dangantawa AI?",A: Sabis na abokin ciniki
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan shine ƙarfin wanda yake da tsarin tunani mai kusa-kusa?",D: Haddace alamu
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba a la'akari da shine mayar da hankali ga tunani mai kusa-kusa?",B: Ɗaukar lokaci a tsanake
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba za a la'aƙarin shine karamin alaman fuska ba?",D: Tada babban yatsan hannu
Wanne daga cikin waɗannan maganganun na biye game da karamin alaman fuska ba gaskiya bane?,B: Fassarar kwarai na iya gano karya
Wanne ne daga cikin waɗannan ya zama mafi mahimmanci a sakamakon Renaissance? ,B: Warwatsa Ilimi
"A sakamakon Renaissance, a kan wanne daga cikin waɗannan aka rage fifiko?","A: Tunatarwar kai

During the Renaissance, there was a significant shift towards written knowledge and documentation, reducing the emphasis on memorization or relying solely on the individual's memory (tunatarwar kai)."
Wanne ne daga cikin waɗannan ba ya nuna ƙwarin gwiwa don amfani da intanet don ci gaba da dangantaka?,C: Binciken tafiya
Wanne daga cikin waɗannan baya nuna kwarin gwiwa don amfani da intanit don cuɗanyar kai?,A: Neman girke-girke
Yaushe ne yammacin Turai ta daina dogaro sosai akan tasirori kuma ta fara haɓaka salo na kanta?,A: A kusan ƙarshen Middle Ages
Amfani da maɓalli don ɗaure tufafi ya ƙasance sakamakon mene ne? ,D: Middle Ages
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ake ganin zai iya magance matsalolin muhalli na dogon lokaci?",C: Gano dalilin matsalolin
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan mafita na biye ba za a yi la'akari da shi a matsayi na magance al'amuran muhalli ba?",C: Bayyana ra'ayoyin game da zaɓin salon rayuwa ta almubazzaranci
A wace ƙasa ce yaƙin farko ta auku a Turai wanda aka ce babban batun ya shafi ma'auni na iko maimakon samun yanayin na addini?,B: Jamus
Wane yaki ne a wasu lokuta ake kwatanta shi da ‘yaƙin addini’ na ƙarshe?,A: Yaki na Shekaru Talatin
Wanne daga cikin waɗannan a Cocin Katolika ba a bincika ba?,"Daga cikin zaɓuɓɓukan da aka bayar, wanda ba a bincika ba a cikin rubutun game da Cocin Katolika shi ne:

A: Idan rabon dukiya a cikin Coci ya dace"
"Bisa ga abin da sharhin ya faɗa, Wane ne aka kashe a Versailles?",C: Wani memba na masu zanga-zangar
Wanne daga cikin waɗannan ne a tilasta wa Sarki da Sarauniyar masu zanga-zangar ba?,A: Bude tagogin motocinsu
Wanne ne daga cikin waɗannan bai zama sakamakon yaƙin sojan ruwa na Birtaniya na al'ada ba?,C: An yi canje-canje ga dokokin ƙasa-da-ƙasa
Wace magana ce ba ta yi kwatancin daidai na katange jiragen ruwan Birtaniya ga Jamus ba?,D: Ya tabbatar da cewa jiragen ruwa ba-ruwanmu ba za su ƙasance cikin haɗari ba
"Bisa ga abin da sharhin ya faɗa, wa zai fi dacewa gano cutar sclerosis masu yawa?","A: Mace yar shekara 32

Based on the provided information, Multiple Sclerosis (MS) is more commonly reported in young adults and middle-aged individuals, with a higher prevalence among women. Therefore, a 32-year-old woman is the most likely among the given options to be diagnosed with MS."
"Bisa ga abin da sharhin ya faɗa, mahalarta a cikin ayyuka na yau-da-kullum sun buƙaci ƙarin tallafi don me?",A: Ra'ayi mara kyau na zafi
"Bisa ga abin da sharhin ya faɗa, ta yaya ake wasan shinge?",D: A cikin tsarin fadan mutum-biyu
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan zai zama mafi ƙarfin nuni na guba na ciki?","D: kwalban kwaya ta magani

Kwabon kwaya ta magani (ko sinadarai masu guba) da aka sami a bude ko kuma a irin wani yanayi da ba'a saba dashi ba, zai kasance mafi ƙarfin nuni na yiwuwar guba na ciki fiye da wasu alamu na rashin lafiya da ake iya dangantawa da cututtuka daban-daban."
"Bisa ga abin da sharhin ya faɗa, mene ne matakin farko da ya dace lokacin tantance mai ciwon?",A: Duba wurin
Wanne daga cikin waɗannan maganganun na biye ba su yi daidai da tsarin duba mai ciwon ba?,A: Kada ku damu da rike raunin ku
Wanne daga cikin sauye-sauyen da juyin juya-halin Faransa ya haifar ya yi tasiri sosai ga ƴan ƙasa masu aiki?,B: Juya hankali daga matsayi zuwa kwarewa
"Biye da juyin juya-halin Faransa, nasarar da aka samu a aikin soja da sauran sana'o'in ba ta ƙasance tana da tushe a mene ne ba?",B: Aji
Wane aikin gwamnati ne aka ce ya fi jawo rashin jin daɗi a ƙasashen da suka ci gaba?,C: Sufurin jama'a
"Bisa ga abin da sharhin ya faɗa, me za a iya cewa game da tsarin sufuri na jama'a?",C: Suna jawo koke-koke da yawa daga masu amfani da su
